article_count,num_mentions_sum,num_sources_sum,num_articles_sum,avg_tone,std_tone,avg_goldstein,avg_severity,max_severity,conflict_ratio,conflict_event_ratio,root_event_ratio,sig_amplifier,sig_precursor,sig_propagation,sig_response,sig_trigger,cat_economic,cat_geopolitical,cat_labor,cat_port,cat_trade_policy,prop_local,prop_regional,prop_global,article_count_r7,article_count_r14,article_count_wow,num_mentions_sum_r7,num_mentions_sum_r14,num_mentions_sum_wow,num_sources_sum_r7,num_sources_sum_r14,num_sources_sum_wow,num_articles_sum_r7,num_articles_sum_r14,num_articles_sum_wow,avg_tone_r7,avg_tone_r14,avg_tone_wow,std_tone_r7,std_tone_r14,std_tone_wow,avg_goldstein_r7,avg_goldstein_r14,avg_goldstein_wow,avg_severity_r7,avg_severity_r14,avg_severity_wow,max_severity_r7,max_severity_r14,max_severity_wow,conflict_ratio_r7,conflict_ratio_r14,conflict_ratio_wow,conflict_event_ratio_r7,conflict_event_ratio_r14,conflict_event_ratio_wow,root_event_ratio_r7,root_event_ratio_r14,root_event_ratio_wow,sig_amplifier_r7,sig_amplifier_r14,sig_amplifier_wow,sig_precursor_r7,sig_precursor_r14,sig_precursor_wow,sig_propagation_r7,sig_propagation_r14,sig_propagation_wow,sig_response_r7,sig_response_r14,sig_response_wow,sig_trigger_r7,sig_trigger_r14,sig_trigger_wow,cat_economic_r7,cat_economic_r14,cat_economic_wow,cat_geopolitical_r7,cat_geopolitical_r14,cat_geopolitical_wow,cat_labor_r7,cat_labor_r14,cat_labor_wow,cat_port_r7,cat_port_r14,cat_port_wow,cat_trade_policy_r7,cat_trade_policy_r14,cat_trade_policy_wow,prop_local_r7,prop_local_r14,prop_local_wow,prop_regional_r7,prop_regional_r14,prop_regional_wow,prop_global_r7,prop_global_r14,prop_global_wow,label,is_synthetic
82.0,400.0,82.0,392.0,-2.1996,3.8728,-5.2634,4.0,4.0,0.7317,1.0,0.0488,0.0,0.0,0.0,0.0,1.0,0.0,0.1707,0.1951,0.0244,0.6098,0.2439,0.7561,0.0,82.0,110.0,-0.4057971014492754,400.0,528.0,-0.3902439024390244,82.0,110.0,-0.4057971014492754,392.0,524.0,-0.4024390243902439,-2.1996,-3.2644000000000015,-0.49191536542548275,3.8728,3.617349999999999,0.15196763734792818,-5.2634,-5.18385,0.031169798013439554,4.0,4.0,0.0,4.0,4.0,0.0,0.7317,0.8223500000000001,-0.19857612267250824,1.0,1.0,0.0,0.0488,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1707,0.20130000000000003,-0.2639068564036223,0.1951,0.16999999999999998,0.34644582470669416,0.0244,0.0122,0.0,0.6098,0.6165,-0.021501925545571177,0.2439,0.3466,-0.45715557533941686,0.7561,0.64615,0.41010816859380816,0.0,0.007250000000000004,-1.0,0,0
152.0,622.0,154.0,622.0,-5.2953,4.2545,-5.2039,4.0,4.0,0.8026,1.0,0.0526,0.0,0.0,0.0,0.0,1.0,0.0,0.1447,0.1711,0.0,0.6842,0.4737,0.5132,0.0132,152.0,117.0,0.853658536585366,622.0,511.0,0.5549999999999999,154.0,118.0,0.8780487804878048,622.0,507.0,0.5867346938775511,-5.2953,-3.7474500000000015,1.4073922531369338,4.2545,4.063649999999999,0.09855918198719293,-5.2039,-5.23365,-0.011304479993920258,4.0,4.0,0.0,4.0,4.0,0.0,0.8026,0.76715,0.09689763564302312,1.0,1.0,0.0,0.0526,0.0507,0.07786885245901631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1447,0.15770000000000006,-0.15231400117164617,0.1711,0.18309999999999998,-0.12301383905689389,0.0,0.0122,-1.0,0.6842,0.647,0.12200721548048543,0.4737,0.3588,0.9421894218942188,0.5132,0.6346499999999999,-0.321253802407089,0.0132,0.006600000000000003,0.0,0,0
140.0,622.0,144.0,590.0,-4.967,4.8052,-5.0914,4.0,4.0,0.8571,1.0,0.0286,0.0,0.0,0.0,0.0,1.0,0.0,0.1571,0.1143,0.0143,0.7143,0.4429,0.5143,0.0429,140.0,146.0,-0.07894736842105265,622.0,622.0,0.0,144.0,149.0,-0.06493506493506496,590.0,606.0,-0.05144694533762062,-4.967,-5.131150000000002,-0.06199837591826718,4.8052,4.52985,0.12943941708778928,-5.0914,-5.1476500000000005,-0.02161840158342776,4.0,4.0,0.0,4.0,4.0,0.0,0.8571,0.82985,0.06790431098928473,1.0,1.0,0.0,0.0286,0.0406,-0.45627376425855515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1571,0.15090000000000003,0.08569454042847258,0.1143,0.1427,-0.3319696084161309,0.0143,0.00715,0.0,0.7143,0.6992500000000001,0.043992984507454036,0.4429,0.45830000000000004,-0.06502005488705931,0.5143,0.5137499999999999,0.002143413873733513,0.0429,0.028050000000000005,2.25,0,0
224.0,988.0,226.0,954.0,-5.7373,4.1546,-5.1813,4.0089,5.0,0.9643,1.0,0.0268,0.0,0.0,0.0,0.0,1.0,0.0,0.1607,0.1339,0.0357,0.6696,0.5179,0.4375,0.0446,224.0,182.0,0.6000000000000001,988.0,805.0,0.5884244372990353,226.0,185.0,0.5694444444444444,954.0,772.0,0.6169491525423729,-5.7373,-5.352150000000002,0.1550835514395008,4.1546,4.479899999999999,-0.13539498876217426,-5.1813,-5.13635,0.017657225910358676,4.0089,4.00445,0.0022249999999999215,5.0,4.5,0.25,0.9643,0.9107000000000001,0.12507292031268236,1.0,1.0,0.0,0.0268,0.027700000000000002,-0.06293706293706292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1607,0.15890000000000004,0.02291534054742206,0.1339,0.1241,0.17147856517935245,0.0357,0.025,1.4965034965034967,0.6696,0.6919500000000001,-0.06257874842503164,0.5179,0.48040000000000005,0.1693384511176339,0.4375,0.4759,-0.14932918530040828,0.0446,0.04375,0.03962703962703973,0,0
218.0,1128.0,236.0,1128.0,-4.2132,3.757,-5.2394,4.0183,5.0,0.8165,1.0,0.0367,0.0,0.0,0.0,0.0,1.0,0.0,0.1927,0.1376,0.0183,0.6514,0.3578,0.5872,0.055,218.0,221.0,-0.0267857142857143,1128.0,1058.0,0.1417004048582995,236.0,231.0,0.04424778761061954,1128.0,1041.0,0.1823899371069182,-4.2132,-4.975250000000001,-0.2656476042737874,3.757,3.955799999999999,-0.0957011505319405,-5.2394,-5.21035,0.011213402041958531,4.0183,4.0136,0.0023447828581406593,5.0,5.0,0.0,0.8165,0.8904000000000001,-0.15327180338069069,1.0,1.0,0.0,0.0367,0.03175,0.369402985074627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1927,0.17670000000000008,0.19912881144990657,0.1376,0.13575,0.027632561613144313,0.0183,0.027000000000000003,-0.4873949579831933,0.6514,0.6605000000000001,-0.027180406212664265,0.3578,0.43785,-0.3091330372658815,0.5872,0.5123500000000001,0.3421714285714288,0.055,0.049800000000000004,0.23318385650224216,0,0
176.0,776.0,176.0,734.0,-4.0455,3.1091,-4.925,4.0,4.0,0.9545,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1818,0.0227,0.0568,0.7386,0.3977,0.5909,0.0114,176.0,197.0,-0.19266055045871555,776.0,952.0,-0.3120567375886525,176.0,206.0,-0.2542372881355932,734.0,931.0,-0.349290780141844,-4.0455,-4.1293500000000005,-0.0398034747935061,3.1091,3.4330499999999993,-0.17245142400851743,-4.925,-5.0822,-0.060006871015765184,4.0,4.00915,-0.004554164696513485,4.0,4.5,-0.19999999999999996,0.9545,0.8855000000000001,0.16901408450704225,1.0,1.0,0.0,0.0,0.018349999999999998,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1818,0.18725000000000006,-0.05656460819927356,0.0227,0.08015,-0.8350290697674418,0.0568,0.03755,2.103825136612022,0.7386,0.6950000000000001,0.13386552041756228,0.3977,0.37775000000000003,0.11151481274455,0.5909,0.5890500000000001,0.006301089918256064,0.0114,0.03320000000000001,-0.7927272727272727,0,0
136.0,780.0,148.0,768.0,-4.3479,3.3909,-5.0985,4.0441,5.0,0.8676,1.0,0.0294,0.0,0.0,0.0,0.0,1.0,0.0294,0.2353,0.0147,0.0294,0.6912,0.3088,0.6618,0.0294,136.0,156.0,-0.2272727272727273,780.0,778.0,0.005154639175257714,148.0,162.0,-0.15909090909090906,768.0,751.0,0.04632152588555849,-4.3479,-4.196700000000002,0.07474972191323714,3.3909,3.249999999999999,0.09063716187964355,-5.0985,-5.011749999999999,0.03522842639593904,4.0441,4.02205,0.011025000000000063,5.0,4.5,0.25,0.8676,0.9110500000000001,-0.09104243059193295,1.0,1.0,0.0,0.0294,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0294,0.0147,0.0,0.2353,0.20855000000000007,0.2942794279427945,0.0147,0.0187,-0.35242290748898686,0.0294,0.043100000000000006,-0.4823943661971831,0.6912,0.7149000000000001,-0.06417546709991873,0.3088,0.35325,-0.22353532813678645,0.6618,0.62635,0.11998646133017443,0.0294,0.0204,1.5789473684210527,0,0
186.0,872.0,192.0,872.0,-4.9519,3.205,-4.9957,4.0,4.0,0.9462,1.0,0.0323,0.0,0.0,0.0,0.0,1.0,0.0,0.172,0.043,0.0,0.7849,0.4516,0.5376,0.0108,186.0,161.0,0.36764705882352944,872.0,826.0,0.11794871794871797,192.0,170.0,0.29729729729729737,872.0,820.0,0.13541666666666674,-4.9519,-4.6499000000000015,0.13891763840014715,3.205,3.2979499999999993,-0.054823203279365296,-4.9957,-5.0471,-0.020162792978326793,4.0,4.02205,-0.010904774857199429,4.0,4.5,-0.19999999999999996,0.9462,0.9069,0.09059474412171498,1.0,1.0,0.0,0.0323,0.030850000000000002,0.09863945578231315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0147,-1.0,0.172,0.20365000000000005,-0.26901827454313654,0.043,0.02885,1.9251700680272106,0.0,0.014700000000000003,-1.0,0.7849,0.7380500000000001,0.13556134259259256,0.4516,0.3802,0.46243523316062163,0.5376,0.5997,-0.18766999093381698,0.0108,0.020100000000000003,-0.6326530612244898,0,0
84.0,428.0,86.0,424.0,-4.6288,3.1479,-4.9571,4.0,4.0,0.9286,1.0,0.0238,0.0,0.0,0.0,0.0,1.0,0.0,0.1905,0.0476,0.0238,0.7381,0.3095,0.6667,0.0238,84.0,135.0,-0.5483870967741935,428.0,650.0,-0.5091743119266054,86.0,139.0,-0.5520833333333333,424.0,648.0,-0.5137614678899083,-4.6288,-4.790350000000002,-0.06524768270764758,3.1479,3.176449999999999,-0.017815912636505504,-4.9571,-4.9764,-0.0077266449146267124,4.0,4.0,0.0,4.0,4.0,0.0,0.9286,0.9374,-0.018600718664130267,1.0,1.0,0.0,0.0238,0.028050000000000002,-0.26315789473684215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1905,0.18125000000000005,0.10755813953488391,0.0476,0.04530000000000001,0.10697674418604675,0.0238,0.011900000000000004,0.0,0.7381,0.7615000000000001,-0.05962542999108178,0.3095,0.38055,-0.3146589902568645,0.6667,0.60215,0.24014136904761907,0.0238,0.017300000000000003,1.2037037037037037,0,0
82.0,376.0,82.0,376.0,-5.6177,3.2254,-5.0707,4.0244,5.0,0.9268,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2439,0.0244,0.0244,0.7073,0.4146,0.5854,0.0,82.0,83.0,-0.023809523809523836,376.0,402.0,-0.12149532710280375,82.0,84.0,-0.046511627906976716,376.0,400.0,-0.1132075471698113,-5.6177,-5.123250000000001,0.21364068441064643,3.2254,3.1866499999999993,0.02461958766161576,-5.0707,-5.0139,0.022916624639406358,4.0244,4.0122,0.006099999999999994,5.0,4.5,0.25,0.9268,0.9277,-0.001938401895326347,1.0,1.0,0.0,0.0,0.011899999999999997,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2439,0.21720000000000006,0.28031496062992134,0.0244,0.036000000000000004,-0.4873949579831933,0.0244,0.024100000000000003,0.025210084033613356,0.7073,0.7227000000000001,-0.041728763040238315,0.4146,0.36205,0.33957996768982235,0.5854,0.62605,-0.12194390280485967,0.0,0.011900000000000004,-1.0,0,0
102.0,496.0,102.0,496.0,-5.6927,5.1318,-4.9412,4.0,4.0,0.8431,1.0,0.0196,0.0,0.0,0.0,0.0,1.0,0.0,0.2941,0.0784,0.0196,0.6078,0.3529,0.6275,0.0196,102.0,92.0,0.24390243902439024,496.0,436.0,0.31914893617021267,102.0,92.0,0.24390243902439024,496.0,436.0,0.31914893617021267,-5.6927,-5.655200000000002,0.013350659522580521,5.1318,4.178599999999999,0.5910584733676443,-4.9412,-5.00595,-0.025538880233498373,4.0,4.0122,-0.006063015604810595,4.0,4.5,-0.19999999999999996,0.8431,0.88495,-0.09031074665515748,1.0,1.0,0.0,0.0196,0.009799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2941,0.269,0.20582205822058208,0.0784,0.0514,2.2131147540983602,0.0196,0.022000000000000006,-0.19672131147540994,0.6078,0.6575500000000001,-0.14067580941608937,0.3529,0.38375000000000004,-0.148818137964303,0.6275,0.6064499999999999,0.07191663819610516,0.0196,0.009800000000000003,0.0,0,0
104.0,476.0,106.0,474.0,-4.6918,3.6631,-5.3923,4.0,4.0,0.9423,1.0,0.1538,0.0,0.0,0.0,0.0,1.0,0.0,0.0577,0.1538,0.0192,0.7692,0.3654,0.5962,0.0385,104.0,103.0,0.019607843137254832,476.0,486.0,-0.040322580645161255,106.0,104.0,0.03921568627450989,474.0,485.0,-0.04435483870967738,-4.6918,-5.192250000000001,-0.17582166634461693,3.6631,4.397449999999999,-0.28619587669044,-5.3923,-5.16675,0.09129361288755744,4.0,4.0,0.0,4.0,4.0,0.0,0.9423,0.8927,0.1176610129284783,1.0,1.0,0.0,0.1538,0.0867,6.846938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0577,0.17590000000000006,-0.8038082284937096,0.1538,0.1161,0.9617346938775511,0.0192,0.0194,-0.020408163265306145,0.7692,0.6885000000000001,0.26554787759131293,0.3654,0.35914999999999997,0.035420799093227595,0.5962,0.61185,-0.049880478087649394,0.0385,0.029050000000000003,0.9642857142857144,0,0
60.0,174.0,60.0,174.0,-2.6262,3.5313,-4.9233,4.0,4.0,0.6667,1.0,0.0333,0.0,0.0,0.0,0.0,1.0,0.0,0.2667,0.0333,0.0,0.7,0.6667,0.3333,0.0,60.0,82.0,-0.42307692307692313,174.0,325.0,-0.634453781512605,60.0,83.0,-0.4339622641509434,174.0,324.0,-0.6329113924050633,-2.6262,-3.659000000000001,-0.44025747048041264,3.5313,3.597199999999999,-0.03598045371406733,-4.9233,-5.1578,-0.08697587300409837,4.0,4.0,0.0,4.0,4.0,0.0,0.6667,0.8045,-0.29247585694577105,1.0,1.0,0.0,0.0333,0.09355,-0.783485045513654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2667,0.16220000000000004,3.622183708838821,0.0333,0.09355,-0.783485045513654,0.0,0.009600000000000003,-1.0,0.7,0.7346,-0.08996359854394176,0.6667,0.51605,0.8245758073344278,0.3333,0.46475,-0.44095940959409596,0.0,0.019250000000000003,-1.0,0,0
8.0,14.0,8.0,14.0,-1.2723,0.0,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,8.0,34.0,-0.8666666666666667,14.0,94.0,-0.9195402298850575,8.0,34.0,-0.8666666666666667,14.0,94.0,-0.9195402298850575,-1.2723,-1.9492500000000013,-0.5155357550833904,0.0,1.765649999999999,-1.0,-5.0,-4.961650000000001,0.015578981577397233,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.83335,0.49992500374981264,1.0,1.0,0.0,0.0,0.01665,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13335000000000002,-1.0,0.0,0.01665,-1.0,0.0,0.0,0.0,1.0,0.8500000000000001,0.4285714285714286,0.75,0.70835,0.12494375281235937,0.25,0.29164999999999996,-0.24992499249924993,0.0,0.0,0.0,0,0
6.0,14.0,6.0,14.0,-5.5783,2.637,-4.8,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0,0.6667,0.6667,0.3333,0.0,6.0,7.0,-0.25,14.0,14.0,0.0,6.0,7.0,-0.25,14.0,14.0,0.0,-5.5783,-3.425300000000001,3.384421913070816,2.637,1.3184999999999991,0.0,-4.8,-4.9,-0.040000000000000036,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333,0.16665000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.83335,-0.33330000000000004,0.6667,0.70835,-0.11106666666666676,0.3333,0.29164999999999996,0.33319999999999994,0.0,0.0,0.0,0,0
164.0,772.0,166.0,684.0,-6.0698,3.1784,-5.0976,4.0122,5.0,0.939,1.0,0.0366,0.0,0.0,0.0,0.0,1.0,0.0,0.061,0.0488,0.0122,0.878,0.3659,0.622,0.0122,164.0,85.0,26.333333333333332,772.0,393.0,54.142857142857146,166.0,86.0,26.666666666666668,684.0,349.0,47.857142857142854,-6.0698,-5.8240500000000015,0.0881092806052024,3.1784,2.9076999999999993,0.20530906332954113,-5.0976,-4.9488,0.062000000000000055,4.0122,4.0061,0.003049999999999997,5.0,4.5,0.25,0.939,0.9695,-0.061000000000000054,1.0,1.0,0.0,0.0366,0.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.061,0.19715000000000005,-0.816981698169817,0.0488,0.0244,0.0,0.0122,0.006100000000000004,0.0,0.878,0.7723500000000001,0.31693415329233554,0.3659,0.5163,-0.45117744112794356,0.622,0.47765,0.8661866186618663,0.0122,0.006100000000000004,0.0,0,0
92.0,408.0,92.0,398.0,-3.9898,4.0341,-5.4239,4.0217,5.0,0.8261,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2174,0.2826,0.1087,0.3913,0.4565,0.5435,0.0,92.0,128.0,-0.4390243902439024,408.0,590.0,-0.47150259067357514,92.0,129.0,-0.4457831325301205,398.0,541.0,-0.41812865497076024,-3.9898,-5.029800000000002,-0.34268015420606945,4.0341,3.6062499999999984,0.26922350868361433,-5.4239,-5.26075,0.06401051475204023,4.0217,4.01695,0.0023677782762574484,5.0,5.0,0.0,0.8261,0.88255,-0.12023429179978706,1.0,1.0,0.0,0.0,0.0183,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2174,0.13920000000000005,2.5639344262295083,0.2826,0.16570000000000001,4.790983606557377,0.1087,0.060450000000000004,7.909836065573771,0.3913,0.6346500000000002,-0.5543280182232346,0.4565,0.4112,0.24760863623940965,0.5435,0.5827500000000001,-0.1262057877813505,0.0,0.006100000000000004,-1.0,0,0
170.0,748.0,170.0,736.0,-5.1072,3.7786,-5.0141,4.0,4.0,0.9412,1.0,0.0471,0.0,0.0,0.0,0.0,1.0,0.0,0.2706,0.1176,0.0118,0.6,0.3882,0.6118,0.0,170.0,131.0,0.8478260869565217,748.0,578.0,0.8333333333333333,170.0,131.0,0.8478260869565217,736.0,567.0,0.8492462311557789,-5.1072,-4.548500000000001,0.28006416361722386,3.7786,3.9063499999999984,-0.06333506854069049,-5.0141,-5.218999999999999,-0.07555449031139949,4.0,4.01085,-0.005395728174652503,4.0,4.5,-0.19999999999999996,0.9412,0.88365,0.13932937900980513,1.0,1.0,0.0,0.0471,0.02355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2706,0.24400000000000008,0.24471021159153628,0.1176,0.2001,-0.5838641188959661,0.0118,0.060250000000000005,-0.891444342226311,0.6,0.4956500000000001,0.5333503705596729,0.3882,0.42235,-0.1496166484118292,0.6118,0.57765,0.12566697332106713,0.0,0.0,0.0,0,0
96.0,642.0,102.0,622.0,-4.3077,3.2753,-4.9708,4.0,4.0,0.8958,1.0,0.0833,0.0,0.0,0.0,0.0,1.0,0.0,0.1875,0.0417,0.0417,0.7292,0.3333,0.6042,0.0625,96.0,133.0,-0.43529411764705883,642.0,695.0,-0.14171122994652408,102.0,136.0,-0.4,622.0,679.0,-0.15489130434782605,-4.3077,-4.7074500000000015,-0.15654370300751885,3.2753,3.5269499999999985,-0.13319748054835123,-4.9708,-4.99245,-0.008635647474123043,4.0,4.0,0.0,4.0,4.0,0.0,0.8958,0.9185000000000001,-0.048236294092647625,1.0,1.0,0.0,0.0833,0.06520000000000001,0.7685774946921442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1875,0.2290500000000001,-0.30709534368070956,0.0417,0.07965,-0.6454081632653061,0.0417,0.02675,2.533898305084746,0.7292,0.6646000000000001,0.21533333333333338,0.3333,0.36075,-0.14142194744976821,0.6042,0.608,-0.01242236024844734,0.0625,0.03125,0.0,0,0
76.0,440.0,76.0,440.0,-6.3778,4.4612,-5.2421,4.0,4.0,0.9737,1.0,0.1053,0.0,0.0,0.0,0.0,1.0,0.0,0.0789,0.1579,0.0,0.7632,0.1579,0.8421,0.0,76.0,86.0,-0.20833333333333337,440.0,541.0,-0.31464174454828664,76.0,89.0,-0.2549019607843137,440.0,531.0,-0.292604501607717,-6.3778,-5.3427500000000006,0.48055807043201715,4.4612,3.8682499999999984,0.3620737031722283,-5.2421,-5.10645,0.05457873984066963,4.0,4.0,0.0,4.0,4.0,0.0,0.9737,0.9347500000000001,0.08696137530698822,1.0,1.0,0.0,0.1053,0.0943,0.2641056422569028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0789,0.13320000000000004,-0.5791999999999999,0.1579,0.0998,2.7865707434052758,0.0,0.02085,-1.0,0.7632,0.7462000000000001,0.04662643993417448,0.1579,0.24559999999999998,-0.5262526252625261,0.8421,0.72315,0.39374379344587895,0.0,0.03125,-1.0,0,0
86.0,364.0,86.0,360.0,-6.5265,3.637,-5.0349,4.0,4.0,0.9767,1.0,0.0698,0.0,0.0,0.0,0.0,1.0,0.0,0.1163,0.0698,0.0,0.814,0.4186,0.5814,0.0,86.0,81.0,0.13157894736842102,364.0,402.0,-0.17272727272727273,86.0,81.0,0.13157894736842102,360.0,400.0,-0.18181818181818177,-6.5265,-6.452150000000001,0.023315249772648983,3.637,4.049099999999998,-0.1847484981619295,-5.0349,-5.1385000000000005,-0.03952614410255417,4.0,4.0,0.0,4.0,4.0,0.0,0.9767,0.9752000000000001,0.0030810311184144012,1.0,1.0,0.0,0.0698,0.08755,-0.3371320037986705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1163,0.09760000000000005,0.4740177439797213,0.0698,0.11385,-0.55794806839772,0.0,0.0,0.0,0.814,0.7886000000000001,0.06656184486373151,0.4186,0.28825,1.6510449651678276,0.5814,0.71175,-0.30958318489490555,0.0,0.0,0.0,0,0
112.0,580.0,116.0,560.0,-3.6048,2.8971,-5.2821,4.0,4.0,0.8393,1.0,0.0179,0.0,0.0,0.0,0.0,1.0,0.0,0.2143,0.25,0.0179,0.5179,0.3571,0.6071,0.0357,112.0,99.0,0.30232558139534893,580.0,472.0,0.5934065934065933,116.0,101.0,0.34883720930232553,560.0,460.0,0.5555555555555556,-3.6048,-5.0656500000000015,-0.44766720294185247,2.8971,3.2670499999999985,-0.20343689854275504,-5.2821,-5.1585,0.04909730084013564,4.0,4.0,0.0,4.0,4.0,0.0,0.8393,0.9080000000000001,-0.14067779256680657,1.0,1.0,0.0,0.0179,0.04385,-0.7435530085959885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2143,0.16530000000000006,0.8426483233018056,0.25,0.15990000000000001,2.5816618911174785,0.0179,0.00895,0.0,0.5179,0.66595,-0.3637592137592137,0.3571,0.38785000000000003,-0.1469182990922122,0.6071,0.59425,0.04420364637082885,0.0357,0.017850000000000005,0.0,0,0
66.0,362.0,66.0,362.0,-3.8254,2.7663,-5.1212,4.0,4.0,0.9394,1.0,0.0909,0.0,0.0,0.0,0.0,1.0,0.0,0.303,0.1818,0.0,0.5152,0.2424,0.7576,0.0,66.0,89.0,-0.4107142857142857,362.0,471.0,-0.3758620689655172,66.0,91.0,-0.43103448275862066,362.0,461.0,-0.35357142857142854,-3.8254,-3.7151000000000014,0.06119618286728801,2.7663,2.8316999999999983,-0.04514859687273476,-5.1212,-5.20165,-0.030461369531057714,4.0,4.0,0.0,4.0,4.0,0.0,0.9394,0.8893500000000001,0.11926605504587151,1.0,1.0,0.0,0.0909,0.0544,4.078212290502793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.303,0.25865000000000005,0.4139057396173589,0.1818,0.21589999999999998,-0.27280000000000004,0.0,0.00895,-1.0,0.5152,0.5165500000000001,-0.0052133616528288185,0.2424,0.29975,-0.3211985438252589,0.7576,0.68235,0.24789985175424167,0.0,0.017850000000000005,-1.0,0,0
